specimen_no,occurrence_no,reference_no,specimen_id,sex,specimen_part,is_type,measurement_no,measurement_type,average
45519,1010105,39411,PIN 2239/1551,NULL,elytron,holotype,88789,length,2.6
45521,1010106,39411,PIN 2452/125,NULL,elytron,holotype,88791,length,1.9
45523,1010107,39411,PIN 2239/1507,NULL,elytron,holotype,88793,length,3.1
45525,1010108,39411,PIN 2239/1547,NULL,elytron,holotype,88795,length,2.4
45527,1010109,39411,PIN 2554/721,NULL,elytron,holotype,88797,length,2.6
45529,1010110,39411,PIN 2554/708,NULL,elytron,holotype,88799,length,5.2
45531,1010111,39411,PIN 1789/102,NULL,elytron,holotype,88802,length,1.9
45533,1010121,39412,PIN 1989/3010,NULL,elytron,holotype,88804,length,1.7
45535,1010112,39412,PIN 1668/1772,NULL,elytron,holotype,88806,length,2.2
45537,1010122,39412,PIN 1989/2938,NULL,elytron,holotype,88808,length,2
45539,1015469,8889,PIN 1066/1,NULL,elytron,holotype,88810,length,8.2
45541,1015600,8889,PIN 2997/530,NULL,elytron,holotype,88813,length,15.3
45543,1015601,8889,PIN 2997/2035,NULL,elytron,holotype,88816,length,10
45545,1015602,8889,PIN 2239/1323,NULL,elytron,holotype,88819,length,3.5
45547,1015603,8889,PIN 3559/5775,NULL,elytron,holotype,88821,length,8
45549,1015604,8889,PIN 3559/5771,NULL,elytron,holotype,88824,length,8
45551,1015605,8889,PIN 3559/5766,NULL,elytron,holotype,88827,length,9.6
45553,1015606,8889,PIN 3559/2283,NULL,elytron,holotype,88830,length,7.5
45555,1015607,8889,PIN 3559/5770,NULL,elytron,holotype,88833,length,8.5
45557,1015608,8889,PIN 3559/5767,NULL,elytron,holotype,88836,length,7.3
45559,1015609,8889,PIN 3559/5782,NULL,elytron,holotype,88839,length,5.6
45562,1015611,8889,PIN 3559/5798,NULL,elytron,holotype,88844,length,5
45564,1015612,8889,PIN 3559/2281,NULL,elytron,holotype,88847,length,5.8
45566,1015613,8889,PIN 3559/2250,NULL,elytron,holotype,88850,length,9.6
45567,1015614,8890,PIN 3664/1320,NULL,elytron,holotype,88851,width,3.2
45567,1015614,8890,PIN 3664/1320,NULL,elytron,holotype,88852,length,9.6
45569,1015615,8890,PIN 2239/1101,NULL,elytron,holotype,88855,width,1.8
45569,1015615,8890,PIN 2239/1101,NULL,elytron,holotype,88856,length,6.4
45571,1015616,8890,PIN 3604/9,NULL,elytron,holotype,88859,width,3.5
45571,1015616,8890,PIN 3604/9,NULL,elytron,holotype,88860,length,12.8
45573,1015617,40087,MCCM LH-21091,NULL,elytron,holotype,88863,length,7.3
45574,1015618,40088,PIN 3791/3379,NULL,elytron,holotype,88864,length,11
45576,1015620,40088,PIN 3559/1629,NULL,elytron,holotype,88867,length,12
45578,1015621,40088,PIN 3559/6051,NULL,elytron,holotype,88870,length,6.6
45580,1015627,40088,PIN 3559/1578,NULL,elytron,holotype,88873,length,5.7
45582,1015632,40088,PIN 3559/6053,NULL,elytron,holotype,88876,length,8
45584,1015635,40088,PIN 3688/1173,NULL,elytron,holotype,88879,length,16
45586,1015637,40088,PIN 3791/4716,NULL,elytron,holotype,88882,length,18
45588,1015636,40088,PIN 3559/6048,NULL,elytron,holotype,88885,length,8.4
45590,1015638,40088,PIN 3559/1608,NULL,elytron,holotype,88888,length,4.2
45592,1015641,40088,PIN 3559/6052,NULL,elytron,holotype,88891,length,6
45594,1015643,40088,PIN 4271/182,NULL,elytron,holotype,88894,length,9
45596,1015644,40088,PIN 4271/186,NULL,elytron,holotype,88897,width,4
45596,1015644,40088,PIN 4271/186,NULL,elytron,holotype,88898,length,15
45598,1015645,40088,PIN 467/74,NULL,elytron,holotype,88901,length,14
45600,1012465,40089,USNM 38140,NULL,forewing,holotype,88904,width,8
45600,1012465,40089,USNM 38140,NULL,forewing,holotype,88905,length,24.4
45602,1015647,40089,FMNH PE 3416,NULL,forewing,NULL,88906,length,23.5
45603,1015648,40090,GSUB A91,NULL,elytron,NULL,88909,width,1.9
45603,1015648,40090,GSUB A91,NULL,elytron,NULL,88910,length,4.6
45604,1015649,40091,IGP In 189,NULL,wing,NULL,88911,width,55
45604,1015649,40091,IGP In 189,NULL,wing,NULL,88912,length,56
45605,1015650,40092,USNM 165874,NULL,hindwing,holotype,88913,width,8
45605,1015650,40092,USNM 165874,NULL,hindwing,holotype,88914,length,40
45606,1016156,39989,PU 87270,NULL,forewing,holotype,88915,width,2.23
45606,1016156,39989,PU 87270,NULL,forewing,holotype,88916,length,7.42
45609,1016157,11315,SMNS 64652,NULL,hemelytron,holotype,88919,length,6.2
45610,1016160,40095,CNU-ORT-NN2008035,NULL,tegmen,holotype,88920,width,8.7
45610,1016160,40095,CNU-ORT-NN2008035,NULL,tegmen,holotype,88921,length,30.5
45611,1016160,40095,CNU-ORT-NN2008035,NULL,hindwing,holotype,88922,length,27.8
45612,1016161,40095,CNU-ORT-NN2008018,NULL,tegmen,holotype,88923,length,40
45613,1016165,40096,CNU-Dip-D-NN2008081,NULL,wing,holotype,88924,width,5
45613,1016165,40096,CNU-Dip-D-NN2008081,NULL,wing,holotype,88925,length,11
45614,1016163,40096,CNU-Dip-D-NN2007003,NULL,wing,holotype,88926,width,5
45614,1016163,40096,CNU-Dip-D-NN2007003,NULL,wing,holotype,88927,length,14
45615,1016164,40096,CNU-Dip-D-NN2007016,NULL,wing,holotype,88928,width,5
45615,1016164,40096,CNU-Dip-D-NN2007016,NULL,wing,holotype,88929,length,11
45616,1016166,40097,NIGP 133701,NULL,forewing,holotype,88930,width,11
45616,1016166,40097,NIGP 133701,NULL,forewing,holotype,88931,length,43
45617,1016166,40097,NIGP 133701,NULL,hindwing,holotype,88932,length,40
45619,1016167,40067,NIGP 142191,NULL,forewing,holotype,88935,width,2
45619,1016167,40067,NIGP 142191,NULL,forewing,holotype,88936,length,6
45620,1016167,40067,NIGP 142191,NULL,hindwing,holotype,88937,length,2
45622,1016168,40098,NIGP 143439,NULL,forewing,holotype,88940,width,9.25
45622,1016168,40098,NIGP 143439,NULL,forewing,holotype,88941,length,32
45623,1016168,40098,NIGP 143439,NULL,hindwing,holotype,88942,width,13
45623,1016168,40098,NIGP 143439,NULL,hindwing,holotype,88943,length,33.1
45624,1016169,40099,NIGP 148114,NULL,forewing,holotype,88944,length,12.3
45625,1016169,40099,NIGP 148115,NULL,forewing,paratype,88945,width,4.5
45625,1016169,40099,NIGP 148115,NULL,forewing,paratype,88946,length,11.2
45626,1016169,40099,NIGP 148116,NULL,forewing,paratype,88947,width,4.5
45626,1016169,40099,NIGP 148116,NULL,forewing,paratype,88948,length,11.4
45627,1016170,40099,NIGP 148117,NULL,forewing,holotype,88949,length,16.2
45628,1016170,40099,NIGP 148118,NULL,forewing,paratype,88950,length,16.5
45629,1016171,40100,CNU-E-DHG-2006001,NULL,forewing,holotype,88951,width,7.1
45629,1016171,40100,CNU-E-DHG-2006001,NULL,forewing,holotype,88952,length,18
45630,1016171,40100,CNU-E-DHG-2006001,NULL,hindwing,holotype,88953,width,6
45630,1016171,40100,CNU-E-DHG-2006001,NULL,hindwing,holotype,88954,length,9.5
45632,1016172,40101,MNEMG 2002.5,NULL,elytron,holotype,88956,width,1
45632,1016172,40101,MNEMG 2002.5,NULL,elytron,holotype,88957,length,2
45650,1016214,40105,NIGP 148312,NULL,hindwing,holotype,89008,width,13.8
45650,1016214,40105,NIGP 148312,NULL,hindwing,holotype,89009,length,43.4
45651,1016217,40107,MNHN-LP-R.63892,NULL,wing,holotype,89010,width,2.5
45651,1016217,40107,MNHN-LP-R.63892,NULL,wing,holotype,89011,length,8.8
45652,1007412,8348,SMNS 63858,NULL,forewing,holotype,89012,width,6.8
45652,1007412,8348,SMNS 63858,NULL,forewing,holotype,89013,length,28.6
45653,1016218,40110,SMNS 64415,NULL,forewing,holotype,89014,width,8.9
45653,1016218,40110,SMNS 64415,NULL,forewing,holotype,89015,length,33.6
45654,1016218,40110,SMNS 64415,NULL,hindwing,holotype,89016,width,12.1
45654,1016218,40110,SMNS 64415,NULL,hindwing,holotype,89017,length,32.7
45655,1016218,40110,SMNS 64416,NULL,forewing,paratype,89018,width,7.9
45655,1016218,40110,SMNS 64416,NULL,forewing,paratype,89019,length,32.9
45656,1016218,40110,SMNS 64416,NULL,hindwing,paratype,89020,width,10.7
45656,1016218,40110,SMNS 64416,NULL,hindwing,paratype,89021,length,31.4
45657,1016219,40110,SMNS 64414,NULL,forewing,holotype,89022,width,11.8
45657,1016219,40110,SMNS 64414,NULL,forewing,holotype,89023,length,49.6
45658,1016219,40110,SMNS 64414,NULL,hindwing,holotype,89024,width,15.1
45658,1016219,40110,SMNS 64414,NULL,hindwing,holotype,89025,length,47.6
45659,1016223,40108,Ld LAP 679,NULL,hindwing,holotype,89026,width,20
45659,1016223,40108,Ld LAP 679,NULL,hindwing,holotype,89027,length,36.7
45660,1016224,40111,MMO B13189,NULL,forewing,holotype,89028,width,24
45660,1016224,40111,MMO B13189,NULL,forewing,holotype,89029,length,75
45661,1016225,40111,MMO B13190,NULL,forewing,NULL,89030,length,50
45662,1016226,40111,MMO B11978,NULL,forewing,holotype,89031,width,15
45662,1016226,40111,MMO B11978,NULL,forewing,holotype,89032,length,50
45663,1016227,40112,NULL,NULL,forewing,holotype,89033,length,145
45664,1016230,40113,PIN 3353/1055,NULL,elytron,holotype,89034,width,3
45664,1016230,40113,PIN 3353/1055,NULL,elytron,holotype,89035,length,12
45665,1016232,40113,PU 2/323,NULL,elytron,NULL,89036,length,15
45667,1016234,40114,PIN 3446/10,NULL,elytron,holotype,89039,width,1
45667,1016234,40114,PIN 3446/10,NULL,elytron,holotype,89040,length,3
45668,1016235,40114,PIN 3446/9,NULL,elytron,holotype,89041,width,1
45668,1016235,40114,PIN 3446/9,NULL,elytron,holotype,89042,length,3
45669,1016236,40115,PIN 3700/34,NULL,elytron,holotype,89043,width,2.1
45669,1016236,40115,PIN 3700/34,NULL,elytron,holotype,89044,length,8
45670,1016237,40115,PIN 3700/36,NULL,elytron,holotype,89045,width,1.3
45670,1016237,40115,PIN 3700/36,NULL,elytron,holotype,89046,length,4.5
45671,1016238,40115,PIN 3700/46,NULL,elytron,holotype,89047,width,0.9
45671,1016238,40115,PIN 3700/46,NULL,elytron,holotype,89048,length,2.3
45672,1016242,40115,PIN 1366/372,NULL,elytron,holotype,89049,width,1.3
45672,1016242,40115,PIN 1366/372,NULL,elytron,holotype,89050,length,4.8
45673,1016239,40115,PIN 3700/40,NULL,elytron,holotype,89051,width,1.2
45673,1016239,40115,PIN 3700/40,NULL,elytron,holotype,89052,length,4
45674,1016240,40115,PIN 3700/41,NULL,elytron,holotype,89053,width,0.8
45674,1016240,40115,PIN 3700/41,NULL,elytron,holotype,89054,length,3.4
45675,1016241,40115,PIN 3700/42,NULL,elytron,holotype,89055,width,0.8
45675,1016241,40115,PIN 3700/42,NULL,elytron,holotype,89056,length,1.8
45676,1016243,40115,PIN 4048/16,NULL,elytron,holotype,89057,width,1.6
45676,1016243,40115,PIN 4048/16,NULL,elytron,holotype,89058,length,4.5
45677,1016244,40115,PIN 4811/21,NULL,elytron,holotype,89059,width,1.8
45677,1016244,40115,PIN 4811/21,NULL,elytron,holotype,89060,length,3.7
45736,1016363,40065,UNM 13141,NULL,wing,holotype,89219,width,4.3
45736,1016363,40065,UNM 13141,NULL,wing,holotype,89220,length,16
45737,1016376,40065,NMMNH P-26918,NULL,wing,holotype,89221,width,2.8
45737,1016376,40065,NMMNH P-26918,NULL,wing,holotype,89222,length,13.2
45738,1016376,40065,NMMNH P-6839,NULL,wing,paratype,89223,width,4.7
45738,1016376,40065,NMMNH P-6839,NULL,wing,paratype,89224,length,14.5
45739,1016377,40065,NMMNH P-26916,NULL,wing,holotype,89225,width,2.8
45739,1016377,40065,NMMNH P-26916,NULL,wing,holotype,89226,length,12
45740,1016364,40065,UNM 6860,NULL,wing,holotype,89227,width,2.4
45740,1016364,40065,UNM 6860,NULL,wing,holotype,89228,length,12.5
45741,1016365,40065,UNM 13145,NULL,wing,holotype,89229,width,3.2
45741,1016365,40065,UNM 13145,NULL,wing,holotype,89230,length,14
45742,1016366,40065,UNM 6862,NULL,forewing,holotype,89231,length,42
45743,1016367,40065,UNM 6856,NULL,forewing,holotype,89232,length,30
45744,1016368,40065,UNM 6863,NULL,forewing,holotype,89233,width,11.3
45744,1016368,40065,UNM 6863,NULL,forewing,holotype,89234,length,46
45745,1016413,40065,UNM 8174,NULL,forewing,holotype,89235,width,7.3
45745,1016413,40065,UNM 8174,NULL,forewing,holotype,89236,length,30
45746,1016379,40065,NMMNH P-26908,NULL,wing,holotype,89237,width,9
45746,1016379,40065,NMMNH P-26908,NULL,wing,holotype,89238,length,65
45749,1016381,40065,NMMNH P-26905,NULL,forewing,holotype,89241,width,1.8
45749,1016381,40065,NMMNH P-26905,NULL,forewing,holotype,89242,length,7.6
45750,1016382,40065,NMMNH P-26901,NULL,forewing,holotype,89243,width,0.7
45750,1016382,40065,NMMNH P-26901,NULL,forewing,holotype,89244,length,3
45751,1016383,40065,NMMNH P-26906,NULL,forewing,holotype,89245,width,1.15
45751,1016383,40065,NMMNH P-26906,NULL,forewing,holotype,89246,length,5.4
45752,1016384,40065,NMMNH P-36622,NULL,forewing,NULL,89247,width,0.5
45752,1016384,40065,NMMNH P-36622,NULL,forewing,NULL,89248,length,2.9
45753,1016385,40065,NMMNH P-26917,NULL,forewing,holotype,89249,width,1.3
45753,1016385,40065,NMMNH P-26917,NULL,forewing,holotype,89250,length,3.8
45754,1016415,40065,UNM 6840,NULL,forewing,NULL,89251,width,1.3
45754,1016415,40065,UNM 6840,NULL,forewing,NULL,89252,length,8.5
45755,1016386,40065,NMMNH P-36624,NULL,forewing,holotype,89253,width,2.2
45755,1016386,40065,NMMNH P-36624,NULL,forewing,holotype,89254,length,5.5
45756,1016387,40065,NMMNH P-36612,NULL,forewing,holotype,89255,width,1.8
45756,1016387,40065,NMMNH P-36612,NULL,forewing,holotype,89256,length,5.8
45757,1016388,40065,NMMNH P-36611,NULL,forewing,holotype,89257,width,1.8
45757,1016388,40065,NMMNH P-36611,NULL,forewing,holotype,89258,length,5.5
45758,1016389,40065,NMMNH P-36599,NULL,forewing,holotype,89259,width,1.4
45758,1016389,40065,NMMNH P-36599,NULL,forewing,holotype,89260,length,4.4
45759,1016389,40065,NMMNH P-36598,NULL,forewing,paratype,89261,width,1.3
45759,1016389,40065,NMMNH P-36598,NULL,forewing,paratype,89262,length,4
45760,1016390,40065,NMMNH P-36615,NULL,forewing,holotype,89263,width,2
45760,1016390,40065,NMMNH P-36615,NULL,forewing,holotype,89264,length,6
45761,1016390,40065,NMMNH P-36617,NULL,forewing,paratype,89265,width,2
45761,1016390,40065,NMMNH P-36617,NULL,forewing,paratype,89266,length,5
45762,1016391,40065,NMMNH P-36605,NULL,forewing,holotype,89267,length,6.2
45763,1016410,40065,NMMNH P-36608,NULL,forewing,NULL,89268,length,5
45764,1016392,40065,NMMNH P-36618,NULL,forewing,holotype,89269,length,5
45765,1016393,40065,NMMNH P-36610,NULL,forewing,holotype,89270,length,5.5
45766,1016416,40065,UNM 13144,NULL,forewing,holotype,89271,length,6.5
45767,1016411,40065,NMMNH P-36625,NULL,forewing,holotype,89272,length,6
45768,1016395,40065,NMMNH P-36606,NULL,hindwing,holotype,89273,length,7
45769,1016396,40065,NMMNH P-36604,NULL,hindwing,holotype,89274,length,5.5
45770,1016417,40065,UNM Cz 27,NULL,hindwing,NULL,89275,length,8.3
45771,1016398,40065,NMMNH P-36597,NULL,forewing,NULL,89276,length,50
45772,1016400,40065,NMMNH P-36578,NULL,forewing,holotype,89277,length,10
45773,1016419,40065,UNM 6851,NULL,forewing,holotype,89278,length,9
45774,1016402,40065,NMMNH P-36586,NULL,forewing,holotype,89279,length,10
45775,1016420,40065,UNM 6859,NULL,forewing,holotype,89280,length,11.3
45776,1016405,40065,NMMNH P-36564,NULL,forewing,holotype,89281,length,19
45817,1002135,40463,MNHN.F.R51390,NULL,forewing,holotype,96450,width,19
45817,1002135,40463,MNHN.F.R51390,NULL,forewing,holotype,89361,length,160
45818,967854,35209,Hand Pl IX fig 9,NULL,wing,holotype,89362,length,75
45821,967855,37100,USNM 38154,NULL,wing,holotype,89365,length,67
45822,1014700,41866,"Naturhist Ver. Bonn, 10",NULL,wing,holotype,217046,width,15
45822,1014700,41866,"Naturhist Ver. Bonn, 10",NULL,wing,holotype,89366,length,50
45823,1014699,41866,"Naturhist Ver. Bonn, 13(38)",NULL,wing,holotype,217047,width,21
45823,1014699,41866,"Naturhist Ver. Bonn, 13(38)",NULL,wing,holotype,89367,length,65
45824,1014698,41866,Naturhist . Ver. Bonn 11 (37),NULL,wing,holotype,217048,width,16.5
45824,1014698,41866,Naturhist . Ver. Bonn 11 (37),NULL,wing,holotype,89368,length,52
45826,1014696,41866,"Naturhist Ver. Bonn, 9",NULL,wing,holotype,217054,width,10
45826,1014696,41866,"Naturhist Ver. Bonn, 9",NULL,wing,holotype,89370,length,40
45827,1014695,41866,Naturhist. Ver. Bonn 6 (35),NULL,wing,holotype,217055,width,20
45827,1014695,41866,Naturhist. Ver. Bonn 6 (35),NULL,wing,holotype,89371,length,57
45828,1014694,41866,Naturhist. Ver. Bonn 15(40),NULL,forewing,holotype,217056,width,14.5
45828,1014694,41866,Naturhist. Ver. Bonn 15(40),NULL,forewing,holotype,89372,length,50
45829,1014693,41866,Naturhist. Ver. Bonn 19(20),NULL,wing,holotype,217059,width,13
45829,1014693,41866,Naturhist. Ver. Bonn 19(20),NULL,wing,holotype,89373,length,56
45830,1014692,35209,Naturhist. Ver. Bonn 14(39),NULL,forewing,holotype,217060,width,11.5
45830,1014692,35209,Naturhist. Ver. Bonn 14(39),NULL,forewing,holotype,89374,length,52
45831,1014691,35209,Geol. Landesmus. Berlin.,NULL,wing,holotype,217063,width,14
45831,1014691,35209,Geol. Landesmus. Berlin.,NULL,wing,holotype,89375,length,50
45832,1014690,41866,Hand Pl IX fig 27,NULL,wing,holotype,217066,width,11.5
45832,1014690,41866,Hand Pl IX fig 27,NULL,wing,holotype,89376,length,35
45833,1014689,41866,Bergaschule Saarbr?cken 7d Aa36,NULL,wing,holotype,217064,width,16
45833,1014689,41866,Bergaschule Saarbr?cken 7d Aa36,NULL,wing,holotype,89377,length,46
45834,1014688,5862,NULL,NULL,wing,holotype,257486,width,28
45834,1014688,5862,NULL,NULL,wing,holotype,89378,length,66
45835,1014687,41866,Naturhist. Ver. Bonn 5(34),NULL,wing,holotype,217065,width,12
45835,1014687,41866,Naturhist. Ver. Bonn 5(34),NULL,wing,holotype,89379,length,33
